"CD_RES_SECTOR","score","rank","deciles"
"13011C090",10.0697511493548,13091,8
"13012A000",13.3074841489818,10447,6
"13012A01-",9.39319894903467,13664,8
"13012A020",6.69348810277566,15837,9
"13012A032",18.4209042046148,7133,4
"13012A0MV",7.23913967939025,15435,9
"13012A0PV",8.80486753235757,14169,8
"13013A00-",24.5175438230643,4563,3
"13013A01-",9.09150177575315,13918,8
"13013A02-",10.1733660935427,12998,8
"13013A030",12.3274232490957,11219,7
"13013A042",5.61924528287296,16553,10
"13013A083",20.772115002968,5992,4
"13013A091",16.1493457700412,8402,5
"13013A100",10.335575706275,12855,8
"13013A11-",17.4704290826573,7650,5
"13013A190",17.1351687857671,7821,5
"13013A200",14.5292065442072,9543,6
"13013A290",15.7292456309378,8698,5
"13013B00-",9.68841177685428,13421,8
"13013B02-",13.3798142115822,10376,6
"13013B08-",16.3804278135403,8246,5
"13013B0AA",6.65013803053314,15870,9
"13013B0PA",14.8512870826508,9329,6
"13014A00-",15.9361499058952,8544,5
"13014A01-",10.9552295782624,12339,7
"13014A02-",12.6555669710855,10946,6
"13014A03-",15.2057882647084,9063,5
"13014A042",3.14423418307593,17810,10
"13014A053",7.54436007123123,15191,9
"13014A084",10.9091079589519,12379,7
"13014A0MA",13.6836224372385,10157,6
"13014A0PA",15.3558842792457,8967,5
"13014B00-",9.15328422459401,13867,8
"13014B012",3.9679830198213,17466,10
"13014B091",17.0170446513297,7882,5
"13014B19-",19.2926606833982,6686,4
"13014C00-",14.3102477278005,9711,6
"13014C01-",14.8389953441466,9334,6
"13014C03-",16.0610358193056,8464,5
"13014C041",9.29281486588813,13733,8
"13014C050",16.2700818471975,8319,5
"13014C0PA",16.3958659248851,8237,5
"13014C112",5.12383900735906,16862,10
"13014C191",20.7505723384843,6001,4
"13014C28-",16.3171576005492,8286,5
"13014C29-",14.9840147671992,9221,6
"13014C392",11.3613007985429,11988,7
"13014D00-",16.9747986788115,7903,5
"13014D03-",19.1353186959944,6776,4
"13014D08-",23.9049349294624,4756,3
"13014D0MB",8.7056711298355,14248,8
"13014D0PB",17.2788347152702,7759,5
"13014D10-",18.6616962039656,7022,4
"13014D2AA",22.8543373018965,5151,3
"13014D2PA",9.84831597439277,13288,8
"13014E001",9.70808811212288,13398,8
"13014E012",9.83517896833031,13293,8
"13014E090",8.41150660437236,14488,8
"13014E10-",28.3700299008109,3465,2
"13016A000",14.4394857577322,9609,6
"13016A01-",13.7871450502516,10077,6
"13016A07-",15.9858292844825,8512,5
"13016A099",10.4365528678565,12775,7
"13016B000",10.995182659718,12293,7
"13016B090",11.9732075867152,11508,7
"13016C001",11.666898994437,11738,7
"13016C012",5.07376222018667,16892,10
"13016C0AA",14.3414123759878,9688,6
"13016C0PA",5.75805633664819,16462,9
"13017A00-",12.0248969546468,11464,7
"13017A010",12.0736514266258,11426,7
"13017A021",6.99964812819309,15615,9
"13017A03-",8.31270610607384,14574,8
"13017A041",6.92219265240484,15687,9
"13017A052",4.73359857892576,17080,10
"13017A081",21.6434937027976,5638,4
"13017A091",12.8129168883292,10823,6
"13017A102",7.24218360646754,15431,9
"13017A11-",9.76084352121206,13353,8
"13017A12-",6.99609489773598,15619,9
"13017A13-",14.6227171463159,9476,6
"13017A190",11.2324058509849,12097,7
"13017A21-",15.9389331616184,8539,5
"13017A30-",13.5482920489391,10242,6
"13017A39-",11.6327891378687,11761,7
"13017A402",7.7509411044238,15017,9
"13017A412",3.31525989511637,17749,10
"13017A423",13.089841329908,10623,6
"13017A484",7.25692501050511,15420,9
"13017B000",14.325934603976,9697,6
"13017B01-",9.93788965804335,13204,8
"13017B021",7.59076722832253,15157,9
"13017B031",9.65724910960985,13446,8
"13017B042",9.73897060971331,13370,8
"13017B052",1.22052147270915,18250,10
"13017B081",6.56951355975116,15935,9
"13017B091",2.86099232432444,17915,10
"13017B10-",5.24679624266553,16782,10
"13017B191",16.3955069600059,8238,5
"13017B213",2.48133558647179,18022,10
"13017B222",7.57844512535038,15169,9
"13017B312",8.25395578222939,14622,8
"13017C000",5.92054138962032,16353,9
"13017C01-",14.9826358064539,9222,6
"13017C021",12.1497303222135,11361,7
"13017C030",17.6626632862391,7537,5
"13017C042",2.00553274172315,18132,10
"13017C090",9.60088129392086,13507,8
"13019A00-",11.5736081578264,11811,7
"13019A012",4.87109820515689,17002,10
"13019A02-",12.5485156884234,11028,7
"13019A031",12.4537968078009,11120,7
"13019A041",7.53460394559711,15203,9
"13019A05-",7.61527788170597,15129,9
"13019A091",19.3961870718467,6630,4
"13019A112",15.7026765747131,8718,5
"13019A122",14.8961266073925,9298,6
"13019A133",9.44762109319088,13611,8
"13019A21-",12.1850091138227,11336,7
"13019B000",10.7964435912971,12480,7
"13019B010",16.8626710240021,7973,5
"13019B022",6.70461448309993,15828,9
"13019B083",11.1025325386768,12199,7
"13019B091",25.9651668328131,4122,3
"13019C000",12.4863699136953,11087,7
"13019C011",3.3537051745811,17730,10
"13019C02-",13.115443649024,10608,6
"13019C030",7.36401051851242,15319,9
"13019C042",10.7697645680515,12504,7
"13019C091",14.6511201325654,9455,6
"13019C112",9.26278634545504,13754,8
"13019D000",10.0160286783827,13136,8
"13019D01-",14.2153316845065,9752,6
"13019D02-",22.2446352940038,5379,3
"13019D032",4.77663582769056,17056,10
"13019D043",8.20856600770898,14657,9
"13019D091",17.9168333318948,7397,5
"13021A00-",13.4422157086351,10327,6
"13021A01-",12.1423281124188,11369,7
"13021A021",6.04292978090339,16270,9
"13021A031",10.8490729309422,12430,7
"13021A04-",10.0606191889743,13098,8
"13021A052",6.49015113462374,15988,9
"13021A08-",15.9889480309636,8509,5
"13021A100",8.95144327146888,14042,8
"13021A182",9.0532550167459,13947,8
"13021A190",13.128078503175,10594,6
"13021A200",9.56378819402765,13526,8
"13021A21-",14.7577567946896,9391,6
"13021A290",9.39394760890953,13663,8
"13021A2PA",12.1284499792855,11378,7
"13021A312",16.2250307632381,8351,5
"13023A001",4.92848708713731,16973,10
"13023A02-",7.19676464934514,15473,9
"13023A032",4.50774236148776,17211,10
"13023A08-",13.8104218868035,10059,6
"13023A0JB",9.10872590465222,13900,8
"13023A0PB",8.8316267819296,14146,8
"13023A162",20.863802029986,5949,4
"13023A18-",17.8184652073299,7454,5
"13023A191",16.6866229767403,8070,5
"13023A263",14.0551006540509,9862,6
"13023A2MA",33.6343488184021,2394,2
"13023A2PA",11.8623979319169,11590,7
"13023A322",2.33221456432705,18061,10
"13023A333",1.1642872997117,18261,10
"13023A344",7.88560515033373,14890,9
"13023A355",5.89703105151829,16375,9
"13025A00-",20.3971987440547,6136,4
"13025A01-",9.60987616664326,13496,8
"13025A021",11.5171021577327,11861,7
"13025A03-",14.8168914751773,9351,6
"13025A042",3.48145108554913,17681,10
"13025A052",5.80058246424731,16434,9
"13025A081",7.41866481901595,15282,9
"13025A0MB",5.07068197824653,16894,10
"13025A0PB",7.51223300178574,15225,9
"13025A101",12.7488171439588,10876,6
"13025A11-",7.45934001105991,15260,9
"13025A122",12.5981414198215,10988,7
"13025A20-",20.1071973444264,6290,4
"13025A29-",10.1643884109734,13003,8
"13025A30-",10.8637428127837,12414,7
"13025A31-",5.80642925830475,16432,9
"13025A321",4.28644456031802,17320,10
"13025A332",15.4572756969745,8890,5
"13025A39-",9.8076309388592,13314,8
"13025A40-",15.5108229695387,8855,5
"13025A4PA",10.0217235673716,13126,8
"13025A50-",7.36500367847183,15318,9
"13025A512",6.26650580960673,16145,9
"13025A523",6.54447224424084,15952,9
"13025A591",9.1297673498809,13885,8
"13025A60-",8.78378928415054,14181,8
"13025A61-",7.39687461242157,15297,9
"13025A622",4.18406118146568,17371,10
"13025A691",6.30708505545127,16118,9
"13025A700",9.0966577910109,13913,8
"13025A71-",11.4310289944608,11935,7
"13025A722",5.62821824531391,16544,10
"13025A783",12.9737666213181,10697,6
"13025A7PC",12.0762064373986,11422,7
"13025A80-",11.1522252627561,12162,7
"13025A812",15.8909409341901,8579,5
"13025A89-",11.1022253182024,12202,7
"13025A913",3.29857592685291,17756,10
"13029A000",13.2771492484105,10470,6
"13029A01-",11.3414075014267,12008,7
"13029A020",13.7367465377529,10106,6
"13029A032",8.51104590917428,14394,8
"13029A073",7.92866549319763,14861,9
"13029A091",18.4240554268658,7131,4
"13029A10-",7.11742384537195,15534,9
"13029A11-",2.96848357934827,17873,10
"13029A12-",13.660671975825,10167,6
"13029A131",9.07767968747537,13926,8
"13029A142",1.85158142834905,18155,10
"13029A152",9.74879130830179,13361,8
"13029A1MA",3.35717527247297,17725,10
"13029A1PA",9.38114563697805,13670,8
"13029A20-",6.36830809807703,16075,9
"13029A21-",8.63133198339252,14319,8
"13029A23-",19.7881354410215,6432,4
"13029A282",9.84974663879367,13286,8
"13029A291",7.3698541040025,15314,9
"13031A000",10.6469405634994,12606,7
"13031A010",8.64668447884369,14301,8
"13031A022",7.39779089376018,15296,9
"13031A033",6.28716603402718,16130,9
"13031A044",13.4265332185164,10336,6
"13031A085",6.82361061723622,15745,9
"13031A091",10.8457478689615,12434,7
"13031A100",4.57829483116721,17171,10
"13031A11-",14.9019842739319,9291,6
"13031A122",7.00236882689454,15613,9
"13031A1PN",12.8000163793746,10836,6
"13031A20-",14.7864130870886,9366,6
"13031A211",11.6257106170489,11765,7
"13031A22-",9.16238574828539,13855,8
"13031A232",5.57941250630594,16579,10
"13031A242",6.15833988389189,16204,9
"13031A280",8.90117214888045,14090,8
"13031A291",3.81414928080153,17540,10
"13035A00-",9.43565647498975,13625,8
"13035A01-",11.1327210064427,12177,7
"13035A020",9.04910776968447,13951,8
"13035A03-",9.05640521657904,13944,8
"13035A042",4.76744330281367,17062,10
"13035A0MA",10.6489897307752,12605,7
"13035A0PA",14.8312588349561,9339,6
"13035A10-",8.45080435653416,14453,8
"13035A18-",12.2032615209973,11313,7
"13035A19-",7.28055962064511,15400,9
"13035A292",26.8446409607893,3865,3
"13035B00-",18.811433899851,6942,4
"13035B031",8.48399013542915,14417,8
"13035B08-",9.13157725179023,13883,8
"13035B0MA",13.1121299892264,10610,6
"13035B0PA",18.3848390689559,7149,4
"13035B10-",7.30860010406774,15366,9
"13035B18-",14.4429510056975,9604,6
"13035B19-",10.7180989861775,12539,7
"13035B20-",20.7682496585637,5994,4
"13035B212",21.2016646990269,5813,4
"13035B382",22.9544301983151,5112,3
"13035B39-",15.5300587515923,8837,5
"13035C00-",12.6295047183502,10959,6
"13035C01-",16.4957255429276,8175,5
"13035C02-",19.6085801177654,6532,4
"13035C030",6.99692248662688,15617,9
"13035C042",23.4873610751467,4915,3
"13035C091",16.9626462450238,7913,5
"13035C0AB",19.2511907081295,6709,4
"13035C0JB",38.4151249357986,1727,1
"13035C0PB",9.92611493846836,13217,8
"13035C10-",11.3383947553615,12010,7
"13035C113",13.4983217313482,10280,6
"13035C1AA",15.7603774124533,8668,5
"13035C1PA",9.57101586186531,13523,8
"13036A000",12.7023362010018,10909,6
"13036A020",4.5968167648302,17161,10
"13036A030",13.0509161595332,10654,6
"13036A04-",9.77874205012576,13338,8
"13036A091",16.8905686592055,7960,5
"13036A112",8.10684514645333,14729,9
"13036A213",12.0543495203909,11444,7
"13036A22-",19.524703168087,6577,4
"13036A230",12.4695293443656,11100,7
"13036A264",15.7523395694499,8677,5
"13036A280",12.8737231448129,10783,6
"13036A300",5.38416497325252,16688,10
"13036A382",10.0945571071011,13074,8
"13036A3PP",7.48493020497178,15243,9
"13037A001",19.7116316132372,6474,4
"13037A012",14.2019808479323,9763,6
"13037A021",4.50067612771842,17217,10
"13037A031",11.9049354051016,11556,7
"13037A042",14.6925072183446,9429,6
"13037A053",14.6887760235204,9432,6
"13037A070",16.0097646346051,8496,5
"13037A091",9.67849010023938,13429,8
"13037A100",17.3113496400658,7740,5
"13037A112",7.07265522852418,15565,9
"13037A162",28.0872318297409,3520,2
"13037A181",14.9852905246088,9219,6
"13037A191",13.7024263423589,10138,6
"13037A201",7.41528964499768,15284,9
"13037A282",18.6974648272335,7004,4
"13037A293",11.6005765282966,11782,7
"13037A382",9.24078828289281,13773,8
"13037A3MA",17.3938486080603,7687,5
"13037A3PA",15.5316997079276,8836,5
"13040A000",24.8944394310785,4451,3
"13040A012",21.7139685505035,5603,4
"13040A021",12.6582422982339,10943,6
"13040A031",12.5384816666105,11038,7
"13040A042",20.1370923065686,6268,4
"13040A051",26.0420000552273,4098,3
"13040A091",12.9815567535692,10691,6
"13040A100",17.8731859236783,7429,5
"13040A112",22.2950850124359,5363,3
"13040A120",8.84322648031703,14135,8
"13040A173",10.045976759362,13109,8
"13040A209",5.35588583498578,16707,10
"13040A2MA",10.7362133697746,12520,7
"13040A2PA",10.969022000949,12321,7
"13040A310",11.5303145214541,11848,7
"13040A322",6.28999061304847,16129,9
"13040A370",14.1240403623538,9826,6
"13040A40-",23.0061405634466,5097,3
"13040A491",19.6264452753461,6523,4
"13040A50-",17.7220357909641,7508,5
"13040A601",26.8291600911031,3870,3
"13040A613",22.5415567243058,5280,3
"13040A622",28.5818232102377,3406,2
"13040A700",23.2625159609563,5013,3
"13040A714",26.8829451726908,3852,3
"13040A721",15.6162839141131,8770,5
"13040A732",17.3488261855507,7716,5
"13040A742",21.9335467651044,5517,4
"13040A753",18.2928368690043,7199,4
"13040A793",10.4660715746523,12746,7
"13040A810",10.3478883140153,12843,8
"13040A824",7.98130577333784,14825,9
"13044A000",20.772707373472,5990,4
"13044A01-",13.2209857246381,10516,6
"13044A020",14.8269770449447,9342,6
"13044A030",12.3117899347065,11228,7
"13044A04-",12.8120949814634,10825,6
"13044A052",8.73094654525631,14221,8
"13044A091",17.82408833809,7450,5
"13044A10-",21.6770935207185,5622,4
"13044A19-",14.173145143121,9786,6
"13046A001",6.36092742804335,16085,9
"13046A01-",4.41525422624678,17257,10
"13046A022",1.08658527160863,18264,10
"13046A033",0.895116603985786,18277,10
"13046A042",12.7760705414365,10854,6
"13046A053",2.8025995425287,17935,10
"13046A081",7.96686890856399,14834,9
"13046A091",5.2373055659115,16790,10
"13046A10-",9.01485992422296,13987,8
"13046A11-",4.17864338817101,17376,10
"13046A122",4.67342934880637,17120,10
"13046A183",7.01639528261283,15602,9
"13046A191",4.92531048295388,16975,10
"13046A212",6.22369513301853,16174,9
"13049A00-",5.54644429394125,16596,10
"13049A011",5.19399121551168,16820,10
"13049A022",5.60413296316485,16560,10
"13049A032",11.14556363212,12167,7
"13049A081",8.04987677590021,14765,9
"13049A090",4.99017609851958,16943,10
"13049A10-",7.54216924028982,15193,9
"13049A11-",14.7328792742292,9401,6
"13049A19-",10.8122877366134,12471,7
"13049A200",9.52921688194773,13548,8
"13049A210",7.21453547785346,15454,9
"13049A29-",7.64557389118098,15107,9
"13049B00-",9.35828359994846,13689,8
"13049B011",13.7833062460083,10081,6
"13049B022",3.35665790195324,17726,10
"13049B033",1.68325648501159,18185,10
"13049B042",5.10947578864652,16871,10
"13049B091",6.45175414807603,16016,9
"13049B100",9.87707269735488,13262,8
"13049B110",6.06726218364844,16256,9
"13049B124",6.41242587246265,16056,9
"13049B180",3.31380955275772,17750,10
"13049B190",15.0365896913302,9178,6
"13049C00-",10.8665162110488,12408,7
"13049D00-",7.67635701571967,15085,9
"13049D010",8.68374469368759,14271,8
"13049D022",6.57567183707423,15932,9
"13049D073",11.0007866484061,12287,7
"13049D0AA",9.47091962800221,13590,8
"13049D0PA",6.02343874561895,16286,9
"13053A000",11.7469741005452,11677,7
"13053A010",13.1671011628111,10562,6
"13053A020",10.2651614027783,12920,8
"13053A03-",6.1779443225892,16196,9
"13053A090",16.6558546719994,8078,5
"13053A100",8.54075414029492,14368,8
"13053B09-",9.34496762800405,13699,8
"13053C000",6.36146486960288,16084,9
"13053C012",14.1807819311403,9779,6
"13053C0MA",8.2194949291358,14651,9
"13053C0PA",9.97185032717027,13174,8
"13053D000",14.3531875607156,9674,6
"13053D01-",13.9960361761047,9904,6
"13053D090",11.3885373423296,11964,7
"13053D10-",9.18467406408141,13839,8
"13053D11-",26.0004242610357,4110,3
"13053D12-",17.7912002945488,7471,5
"13053D19-",8.97013861608978,14026,8
"21001A00-",56.5765655504762,393,1
"21001A011",59.1833883393263,310,1
"21001A02-",67.155172179049,132,1
"21001A031",60.2499469523439,288,1
"21001A041",38.5351090384655,1715,1
"21001A051",40.2793766472972,1505,1
"21001A07-",70.8594744687603,71,1
"21001A10-",36.4372621919979,1997,2
"21001A112",66.0865403012159,150,1
"21001A120",52.0958791575313,569,1
"21001A132",51.2103983507646,617,1
"21001A142",40.3379781654311,1494,1
"21001A152",30.6343778321699,2953,2
"21001A30-",47.5718005793996,822,1
"21001A31-",41.8311381773794,1327,1
"21001A32-",39.658882547452,1583,1
"21001A332",60.1199491946444,290,1
"21001A34-",43.4803837200889,1155,1
"21001A350",44.0016500558129,1103,1
"21001A37-",57.3169785394475,374,1
"21001A401",20.7614117371143,5997,4
"21001A41-",18.337858793763,7173,4
"21001A42-",19.4325322851031,6619,4
"21001A43-",30.382030434897,2998,2
"21001A441",35.3236953809669,2138,2
"21001A451",34.3205050272747,2279,2
"21001A472",53.0817349798688,528,1
"21001A492",22.9837860685209,5105,3
"21001A503",23.3354942863006,4980,3
"21001A51-",18.4787790191819,7100,4
"21001A52-",18.1910930310012,7252,4
"21001A53-",11.8699609002781,11583,7
"21001A552",42.1126672602678,1295,1
"21001A712",57.6391414803776,358,1
"21001A72-",45.854771643817,941,1
"21001A732",23.2831411804104,5007,3
"21001A74-",41.9712636364791,1312,1
"21001A80-",28.8829510677607,3334,2
"21001A81-",24.8582458897514,4458,3
"21001A82-",35.2195826942448,2145,2
"21001A83-",64.7034135934816,177,1
"21001A84-",28.4874660780373,3430,2
"21001A85-",32.7669644272472,2536,2
"21001A90-",42.8076628293566,1220,1
"21001A911",48.6103265565842,757,1
"21001A92-",36.7463903016782,1952,2
"21001A931",54.3203253160252,474,1
"21001A941",24.3475662266138,4612,3
"21001A95-",20.8088109616269,5975,4
"21001B10-",75.9972390062292,19,1
"21001B11-",69.1790765823959,101,1
"21001B17-",70.0132128597897,84,1
"21001B20-",75.9432044645999,20,1
"21001B21-",74.1666142538232,32,1
"21001B22-",55.5142554554358,432,1
"21001B23-",73.6482518717449,41,1
"21001B241",72.1613102933195,55,1
"21001B25-",78.0806655408947,9,1
"21001B31-",64.6565732002314,180,1
"21001B321",76.7249929387667,16,1
"21001B332",65.7505471882043,156,1
"21001B372",52.9064965112989,532,1
"21001B3MJ",44.3843415937615,1065,1
"21001C512",34.1106672397893,2318,2
"21001C522",47.3150208268741,840,1
"21001C581",26.4606120090033,3969,3
"21001C5MA",15.3149473046361,8993,5
"21001C5PA",11.6743851061088,11729,7
"21001C611",13.7753580442391,10083,6
"21001C6PB",16.3023384811928,8296,5
"21001C70-",36.0593339582442,2044,2
"21001C71-",43.032077953313,1203,1
"21001C79-",17.1174202577058,7828,5
"21002A00-",17.6350240465135,7555,5
"21002A01-",15.9123265267727,8561,5
"21002A02-",13.4208395545748,10341,6
"21002A030",12.0664092938701,11433,7
"21002A041",13.7859677864462,10079,6
"21002A072",12.0350248471482,11454,7
"21002A10-",25.7426040449198,4207,3
"21002A11-",10.8877836409671,12391,7
"21002A12-",10.7373729834547,12518,7
"21002A130",11.1026588131563,12198,7
"21002A14-",11.8281902022152,11620,7
"21002A15-",12.9481289534339,10720,6
"21002A18-",12.2003792419575,11318,7
"21002A190",19.2026804031441,6739,4
"21002A20-",18.0860388200521,7295,4
"21002A21-",13.5805074619742,10219,6
"21002A22-",12.4643707959613,11109,7
"21002A23-",15.8058510773409,8632,5
"21002A24-",21.1696263712029,5821,4
"21002A25-",16.4416058627548,8207,5
"21002A30-",31.3158576182668,2812,2
"21002A311",16.3051015629929,8295,5
"21002A372",26.2801474666997,4016,3
"21002A411",14.5707245377384,9511,6
"21002A422",16.8145449845177,7998,5
"21002A43-",16.0933138081671,8440,5
"21002A441",10.781945384531,12496,7
"21002A45-",10.9372585613334,12349,7
"21002A482",6.44665485575333,16022,9
"21002A511",15.1232110193167,9118,5
"21002A52-",10.3143089123627,12869,8
"21002A53-",13.4217717105064,10338,6
"21003A00-",32.0041621854874,2686,2
"21003A011",34.8645755409708,2200,2
"21003A02-",17.0635406111471,7860,5
"21003A03-",19.7750666025059,6436,4
"21003A04-",16.7514444987046,8034,5
"21003A05-",17.5577959689324,7602,5
"21003A0AJ",45.3602499013694,985,1
"21003A10-",28.6470726377058,3392,2
"21003A11-",44.4185420636796,1064,1
"21003A212",25.1548780792057,4369,3
"21003A283",26.0320462092833,4100,3
"21003A2MJ",37.488937017574,1845,2
"21003A312",8.91819443730578,14068,8
"21003A323",18.8968907073903,6892,4
"21003A331",26.2908606682518,4010,3
"21003A342",9.02151021614686,13984,8
"21003A38-",11.281546633989,12054,7
"21003A41-",21.5142420716733,5702,4
"21004A001",36.8759934790044,1941,2
"21004A002",34.9510159307227,2188,2
"21004A01-",31.6088671797386,2757,2
"21004A02-",60.2206549667177,289,1
"21004A03-",61.6743674718621,244,1
"21004A04-",66.5258433870112,137,1
"21004A10-",34.4238174399369,2257,2
"21004A12-",38.2381803585782,1749,1
"21004A13-",28.462732450101,3434,2
"21004A14-",55.1490492266702,444,1
"21004A15-",44.1635777813935,1091,1
"21004A16-",70.0345576980024,82,1
"21004A19-",26.897945833622,3850,3
"21004A1MJ",30.04629725993,3072,2
"21004A20-",37.3065680090544,1866,2
"21004A21-",69.0209171006281,104,1
"21004A22-",70.739844977306,72,1
"21004A23-",67.996768221713,119,1
"21004A24-",60.5865071959755,278,1
"21004A25-",42.6407908704389,1243,1
"21004A32-",65.3850320350203,164,1
"21004A33-",29.9410872797915,3097,2
"21004A34-",42.6562867584882,1239,1
"21004A35-",34.3663647257029,2270,2
"21004A3MJ",30.4886189076304,2983,2
"21004A70-",77.5575297903478,12,1
"21004A71-",67.2304690662372,130,1
"21004A72-",74.1559765195682,33,1
"21004A811",49.8061820910658,694,1
"21004A822",69.1345138290531,102,1
"21004A83-",47.4434077570376,828,1
"21004B10-",27.5564504985059,3678,3
"21004B112",42.2274814926437,1283,1
"21004B13-",30.8181814723539,2921,2
"21004B293",26.3516549429228,3992,3
"21004B2MJ",25.6596241023555,4236,3
"21004B2WJ",32.2357176717448,2640,2
"21004B411",34.5563701215591,2234,2
"21004B421",38.6070988567635,1706,1
"21004B43-",40.5093276889392,1467,1
"21004B44-",24.0801175742696,4708,3
"21004B45-",21.2371558894362,5800,4
"21004B49-",34.2761958721603,2286,2
"21004C501",23.1381922800783,5054,3
"21004C51-",24.3722330792448,4604,3
"21004C52-",24.353907382601,4610,3
"21004C53-",22.0367070208242,5472,3
"21004C54-",18.845117722935,6919,4
"21004C552",23.9495426922122,4742,3
"21004C61-",20.1693559075188,6252,4
"21004C62-",18.0322227833689,7326,5
"21004C63-",18.8922297370053,6896,4
"21004C642",23.3723916124269,4959,3
"21004C65-",20.3446777012835,6159,4
"21004D600",59.2607541146626,308,1
"21004D610",62.849824356545,223,1
"21004D62-",78.8724595526972,8,1
"21004D631",55.0010978904108,451,1
"21004D64-",62.8549703038932,222,1
"21004D672",56.1699647120982,405,1
"21004D6MJ",33.5027250742991,2413,2
"21004D6NJ",65.3987725828597,163,1
"21004E101",57.9611387399101,345,1
"21004E112",63.3239020582153,207,1
"21004E12-",61.3523630806681,253,1
"21004E130",41.2566908372975,1392,1
"21004E14-",46.7580487565021,879,1
"21004E180",31.1375429535934,2858,2
"21004E201",20.0677046874377,6307,4
"21004E211",38.3708996838063,1731,1
"21004E222",26.6537288960801,3918,3
"21004E233",17.5011213389892,7633,5
"21004E70-",64.3379106861312,189,1
"21004E72-",70.2304860460762,78,1
"21004E73-",70.9825485542962,70,1
"21004E74-",57.2471112216082,378,1
"21004E800",23.1578862098665,5044,3
"21004E81-",27.0018125578339,3828,3
"21004E82-",50.4242680531261,659,1
"21004E83-",23.359848666921,4968,3
"21004E8MJ",26.7686274548968,3880,3
"21004E8NJ",25.9549912956195,4126,3
"21004F511",18.8180961327068,6939,4
"21004F522",14.8003548527113,9364,6
"21004F531",30.8323957498928,2919,2
"21004F572",42.7075467860528,1235,1
"21004F901",20.0483497941945,6318,4
"21004F91-",22.2547376188574,5374,3
"21004F922",22.5977021281417,5257,3
"21004F930",63.9071848275156,195,1
"21004F94-",44.5889233344723,1049,1
"21004F953",23.472273533447,4927,3
"21004F970",26.8606629416647,3861,3
"21004F994",18.1272021404106,7280,4
"21004F9MJ",15.5680456593228,8808,5
"21004G30-",17.7588874298071,7492,5
"21004G310",28.8317376333461,3359,2
"21004G321",31.3567842780223,2803,2
"21004G3MJ",36.9517478682477,1922,2
"21004G3NJ",24.9004232464157,4449,3
"21005A00-",29.4298419183746,3204,2
"21005A01-",27.8850748734929,3591,2
"21005A02-",27.527565367369,3685,3
"21005A031",36.3431614016419,2013,2
"21005A042",45.6800230695978,961,1
"21005A051",33.5047737061263,2412,2
"21005A082",12.3288052877897,11216,7
"21005A10-",39.3410011190456,1625,1
"21005A11-",19.5584477151514,6553,4
"21005A12-",44.0804074655997,1098,1
"21005A13-",40.1660999233129,1516,1
"21005A14-",12.3438847437723,11207,7
"21005A15-",13.7438047071632,10104,6
"21005A20-",15.5704036646014,8804,5
"21005A21-",19.5824195596031,6540,4
"21005A22-",18.3023293867591,7193,4
"21005A311",23.7805342215861,4802,3
"21005A322",15.6898365779815,8725,5
"21005A33-",16.439818030118,8209,5
"21006A001",32.5817694498637,2569,2
"21006A011",34.1313844614535,2312,2
"21006A02-",51.8656594585111,579,1
"21006A03-",26.1189535973507,4070,3
"21006A042",31.3470787234375,2805,2
"21006A052",30.3493448715461,3005,2
"21006A094",26.6356107124379,3920,3
"21006A101",32.0082445238119,2684,2
"21006A11-",16.5399479784073,8153,5
"21006A12-",42.6525237804387,1240,1
"21006A13-",22.800810531946,5172,3
"21006A142",24.6973088213319,4506,3
"21006A153",29.1051301152665,3277,2
"21006A171",41.8069431468717,1329,1
"21006A201",18.6542837332536,7029,4
"21006A21-",44.9356152942641,1022,1
"21006A22-",15.1514861280323,9098,5
"21006A23-",20.1124365062812,6282,4
"21006A24-",49.6970444455802,704,1
"21006A25-",50.7284314380656,645,1
"21006A312",24.3014351812756,4633,3
"21006A323",41.4166369209025,1382,1
"21006A37-",23.6966130873081,4835,3
"21006A403",20.0619365376124,6311,4
"21006A414",10.9738523442681,12313,7
"21006A474",32.7043302429692,2553,2
"21006A48-",17.8752851960441,7427,5
"21006A515",42.4004565690468,1270,1
"21007A00-",47.0526466961631,858,1
"21007A01-",36.7326245178962,1954,2
"21007A02-",13.1650790469759,10563,6
"21007A03-",42.7780701661072,1223,1
"21007A04-",65.013778008148,170,1
"21007A05-",31.8627068336968,2710,2
"21007A06-",41.3383573392831,1387,1
"21007A071",47.8399956992385,808,1
"21007A082",37.5942975672681,1833,2
"21007A101",36.6511768596583,1968,2
"21007A111",15.1692946410797,9086,5
"21007A12-",10.1424214771652,13027,8
"21007A132",23.8910368162316,4761,3
"21007A142",28.1465130042123,3500,2
"21007A201",15.3290323267948,8986,5
"21007A21-",21.0464831693995,5875,4
"21007A239",15.3574029291101,8965,5
"21007A242",16.8023586152999,8008,5
"21007A252",30.9819411724814,2885,2
"21007A373",40.7004527924751,1447,1
"21007A40-",69.099864018277,103,1
"21007A41-",68.5238165069187,108,1
"21007A50-",39.1753694715888,1642,1
"21007A51-",31.9888289781772,2690,2
"21007A52-",46.4223782722267,898,1
"21007A53-",34.6565403295436,2225,2
"21007A541",24.406018578815,4597,3
"21007A552",15.9866608338791,8510,5
"21007A60-",69.3892818652073,96,1
"21007A61-",67.3051229476682,129,1
"21007A70-",19.8184229349197,6418,4
"21007A71-",38.537814097746,1713,1
"21007A72-",29.5196366772812,3185,2
