"CD_RES_SECTOR","INDICATOR","MEASURE"
"21012A60-","score",48.5153697521276
"21012A611","score",52.6223967476562
"21012A62-","score",50.7001653690595
"21012A63-","score",51.2946059987717
"21012A672","score",50.9576435492932
"21012A71-","score",55.0761615922234
"21012A72-","score",56.8600029104734
"21012A732","score",56.207322727565
"21012A811","score",44.2389622245645
"21012A822","score",36.0473394212726
"21012A833","score",28.5906719512446
"21012A84-","score",26.7890184692604
"21012A851","score",34.3215404933266
"21012A882","score",40.2352652646242
"21013A00-","score",35.9406621861189
"21013A01-","score",37.0925199133461
"21013A02-","score",31.1962867350707
"21013A031","score",29.9569032012866
"21013A04-","score",29.8632114221806
"21013A052","score",29.7617354108675
"21013A101","score",48.9921180329895
"21013A102","score",43.4241923122696
"21013A11-","score",42.0136900706922
"21013A121","score",52.6784190063935
"21013A13-","score",54.715677285784
"21013A151","score",41.8102431610317
"21013A201","score",56.4754997207392
"21013A211","score",50.7282377082452
"21013A22-","score",59.9105657286942
"21013A23-","score",47.8874182268602
"21013A242","score",58.0954153602113
"21013A252","score",55.0469151760878
"21013A2MJ","score",30.717704750733
"21013A40-","score",47.1705939516242
"21013A41-","score",43.0545335854014
"21013A422","score",56.7976199299518
"21013A51-","score",38.8893169745723
"21013A522","score",37.6854833150234
"21013A612","score",48.7269914444324
"21013A623","score",41.047672710705
"21014A00-","score",56.2446651549751
"21014A01-","score",56.6306057912917
"21014A02-","score",44.0660047029494
"21014A03-","score",48.3580597355908
"21014A04-","score",58.1104452958851
"21014A05-","score",58.4585516639828
"21014A10-","score",63.9020910771361
"21014A12-","score",59.6723324366827
"21014A14-","score",65.1125313606793
"21014A3MJ","score",34.0421201744808
"21014A41-","score",59.4137878184717
"21015A00-","score",54.8974274333546
"21015A01-","score",38.0341532240949
"21015A021","score",53.6093403457479
"21015A03-","score",54.015695359997
"21015A04-","score",60.2904957407705
"21015A05-","score",57.8464119314719
"21015A101","score",44.7732814777142
"21015A111","score",44.9816994965123
"21015A12-","score",34.5938048592334
"21015A13-","score",51.144639061858
"21015A142","score",34.837214647673
"21015A152","score",51.9828191965695
"21015A20-","score",49.3823952812621
"21015A21-","score",51.8477983581614
"21015A22-","score",47.7267382013147
"21015A231","score",43.8367932869357
"21015A24-","score",47.2110348604902
"21015A272","score",34.6551113700051
"21015A30-","score",43.8091757840983
"21015A31-","score",48.62493718055
"21015A32-","score",42.2389004486774
"21015A33-","score",49.3374723522895
"21015A34-","score",36.8306073775119
"21015A35-","score",32.9443074362961
"21015A36-","score",32.5259697958938
"21015A40-","score",59.2037828451127
"21015A41-","score",53.4439951910236
"21015A421","score",60.6847540587416
"21015A43-","score",51.1434884403585
"21015A44-","score",58.2590735767416
"21015A45-","score",54.4907668428165
"21015A50-","score",26.9038974997377
"21015A51-","score",20.8209517516721
"21015A52-","score",24.8799124791123
"21015A53-","score",47.1120041740465
"21015A54-","score",32.9181392794693
"21015A612","score",53.3434080690985
"21015A622","score",42.2472979743334
"21015A63-","score",38.2804399535095
"21015A64-","score",53.9719826246368
"21015A70-","score",37.2697066867722
"21015A71-","score",28.3510428234714
"21015A721","score",25.5857850498558
"21015A73-","score",32.352573389737
"21015A77-","score",36.3794757657782
"21015A782","score",43.9418892991404
"21015A811","score",42.2828281392707
"21015A822","score",34.0510577290664
"21015A831","score",26.5223713772868
"21015A883","score",29.123385489549
"21016A00-","score",24.1639519585536
"21016A01-","score",17.7026289095123
"21016A02-","score",37.8372375656819
"21016A03-","score",20.8929307248823
"21016A042","score",21.0059271241276
"21016A05-","score",27.7313167871174
"21016A102","score",17.8134831957599
"21016A111","score",21.2521535501628
"21016A12-","score",19.6344918805897
"21016A214","score",26.4874367465264
"21016A225","score",24.3424950933964
"21016A232","score",27.5172738582708
"21016A311","score",17.8190660779706
"21016A322","score",25.6165951794562
"21016A331","score",21.4556558440398
"21016A342","score",17.2530280494301
"21016A39-","score",9.29774722682871
"21016A400","score",23.601522455817
"21016A410","score",21.0718757031228
"21016A429","score",18.7050366888137
"21016A44-","score",20.8253564983773
"21016A490","score",20.597219872225
"21016A521","score",18.056840285184
"21016A533","score",15.6385605428981
"21016A601","score",20.1789786132187
"21016A610","score",12.5775514076281
"21016A620","score",17.2491104348256
"21016A639","score",37.39057604467
"21016A64-","score",22.7195276415266
"21016A65-","score",34.7509983800989
"21016A701","score",34.4022857627132
"21016A71-","score",19.469652514718
"21016A72-","score",43.0434802731013
"21016A731","score",18.6742095827182
"21016A772","score",37.1464111891536
"21016A80-","score",24.5079601382847
"21016A81-","score",25.5455484269781
"21016A82-","score",25.2374419635766
"21016A831","score",20.2236012428807
"21016A841","score",23.3256722012221
"21016A85-","score",22.0011464804507
"21016A901","score",20.239302756576
"21016A912","score",26.0294196224076
"21016A922","score",23.6902239097952
"21016A933","score",21.9728467302252
"21016A943","score",33.6670213567548
"21016A954","score",20.8548921823133
"21017A000","score",24.4521837001501
"21017A01-","score",19.2774941966752
"21017A021","score",15.9121210937183
"21017A031","score",17.3830228340962
"21017A041","score",17.8286468382165
"21017A08-","score",16.421677653436
"21017A11-","score",32.7333773467519
"21017A12-","score",27.1089095727997
"21017A13-","score",15.7240929252376
"21017A212","score",14.9419585765553
"21017A220","score",25.5922883104342
"21017A230","score",18.7617809376998
"21017A240","score",19.4606364731179
"21017A312","score",15.6031975615934
"21017A323","score",16.8748880792334
"21017A374","score",13.7361394670059
"21017A393","score",22.1522820156403
"21017A41-","score",22.174773855993
"21017A421","score",19.8116376012409
"21017A432","score",18.393475998984
"21017A443","score",45.8234788058938
"21017A451","score",17.2176730052699
"21017A472","score",11.0841526472636
"21017A501","score",21.4909066963338
"21017A512","score",17.7825666591295
"21017A523","score",18.5584203391634
"21017A534","score",24.5207486839988
"21017A541","score",16.5911375362452
"21017A613","score",18.9602890889038
"21017A624","score",17.7361990225537
"21017A635","score",14.875336857515
"21017A696","score",10.9954843007835
"21018A00-","score",15.4294876747745
"21018A01-","score",20.0561415358445
"21018A02-","score",17.4449824991518
"21018A031","score",19.7115029797719
"21018A04-","score",22.320450890497
"21018A05-","score",22.1599929716428
"21018A09-","score",16.0093890785734
"21018A12-","score",17.4947061036364
"21018A13-","score",25.8173000290446
"21018A14-","score",29.9016030975319
"21018A15-","score",18.8708406201504
"21018A19-","score",24.1488962903806
"21018A20-","score",24.047414142062
"21018A21-","score",21.1362071202665
"21018A22-","score",18.6483849255917
"21018A24-","score",17.4309476471999
"21018A30-","score",26.6796427349411
"21018A311","score",19.0051095441693
"21018A32-","score",12.267933567222
"21018A33-","score",13.9626115432878
"21018A34-","score",15.0710477801101
"21018A35-","score",40.0294889313774
"21018A37-","score",24.6391677251511
"21018A3MJ","score",15.3200411081375
"21018A41-","score",20.7944445599454
"21018A42-","score",16.6300496361074
"21018A43-","score",21.8173588215228
"21018A512","score",16.874042600667
"21018A60-","score",25.6712520632695
"21018A61-","score",18.4323576976062
"21018A62-","score",19.57333250095
"21018A63-","score",21.8111498514769
"21018A643","score",42.1049445198197
"21018A72-","score",21.8415948055125
"21018A81-","score",27.2982281261627
"21018A82-","score",14.1844816228243
"21018A83-","score",17.5212127832773
"21018A84-","score",39.3501675472732
"21018A87-","score",24.3216764653784
"21019A001","score",20.7534334286685
"21019A01-","score",20.6658720489038
"21019A02-","score",14.3949000330455
"21019A03-","score",20.1279920331643
"21019A04-","score",16.7654061252419
"21019A052","score",17.5678640443557
"21019A10-","score",16.0104159180184
"21019A11-","score",13.7391479540362
"21019A12-","score",12.3764389076771
"21019A131","score",17.1145855024375
"21019A14-","score",16.093801013188
"21019A15-","score",37.099914484005
"21019A20-","score",17.5919283140844
"21019A21-","score",18.0597790564535
"21019A22-","score",18.0319235480695
"21019A231","score",16.0372915545163
"21019A242","score",15.538807050179
"21019A252","score",15.0366125422568
"21019A28-","score",19.56113952797
"21019A30-","score",16.2004350739483
"21019A31-","score",15.2441943576592
"21019A32-","score",15.6394432490533
"21019A33-","score",17.8054675638534
"21019A34-","score",11.8497954159159
"21019A35-","score",17.7444703576763
"21019A40-","score",13.3742850395168
"21019A41-","score",15.9572098233254
"21019A42-","score",15.6601254668692
"21019A43-","score",16.2941749022536
"21019A441","score",15.7110186497094
"21019A45-","score",16.5115948884717
"21019A51-","score",16.5897704227538
"21019A52-","score",19.2730639861617
"23002A00-","score",17.7295972862431
"23002A01-","score",12.4666573177952
"23002A02-","score",7.36068081854242
"23002A030","score",13.0971006434948
"23002A042","score",8.31531596980371
"23002A081","score",7.20946389901235
"23002A090","score",4.19604348640249
"23002A100","score",18.4138246697108
"23002A112","score",3.28479324541238
"23002A123","score",10.7720902982673
"23002A132","score",7.82990070273831
"23002A143","score",8.64763877812224
"23002A181","score",15.692239273726
"23002A191","score",11.5124378471912
"23002A20-","score",5.48713609264708
"23002A29-","score",8.03105671511156
"23002A30-","score",15.4926744008954
"23002A38-","score",8.21220570444921
"23002A390","score",3.45729722860463
"23002A400","score",17.3764508790696
"23002A480","score",11.9167809885603
"23002A49-","score",4.09844778834612
"23002B000","score",8.49421389499803
"23002B01-","score",7.77582357853137
"23002B02-","score",6.82185790525351
"23002B090","score",3.71285911054903
"23002B1MA","score",5.18220416385241
"23002B1PA","score",6.38055940188187
"23002C00-","score",6.65616571069499
"23002C072","score",10.2880391240298
"23002C091","score",2.00483074987603
"23002D00-","score",6.66171265842572
"23002D022","score",5.33487980045574
"23002D033","score",3.57407596598239
"23002D091","score",5.29420717766853
"23002E000","score",27.376958808677
"23002E01-","score",30.2848734947822
"23002E020","score",24.5274052800112
"23002E042","score",13.3933142430675
"23002E052","score",9.13302564568324
"23002E070","score",9.64149114564691
"23002E081","score",15.0952750549698
"23002E091","score",13.6666987193276
"23002E10-","score",32.9073185033325
"23002E11-","score",20.4016333279339
"23002E12-","score",44.3748500528986
"23002E190","score",12.8897132275972
"23002E293","score",9.69285069903336
"23002F002","score",11.9611063222749
"23002F091","score",13.0082397135487
"23003A001","score",12.5879655505817
"23003A012","score",7.97914770811803
"23003A022","score",7.0883162593642
"23003A081","score",4.96327760941583
"23003A09-","score",10.9540145564131
"23003A11-","score",10.2859498879753
"23003A212","score",8.95526445531875
"23003A291","score",7.3994300883644
"23003A31-","score",10.0744733427662
"23003B00-","score",14.9729378895639
"23003B01-","score",5.05240255766762
"23003B02-","score",7.02656033948267
"23003B032","score",5.92819383331798
"23003B043","score",9.23582468569471
"23003B081","score",10.3992020907837
"23003B09-","score",13.5593468368082
"23003B114","score",11.3749245934073
"23003C00-","score",8.2654371471642
"23003C010","score",6.8249483511198
"23003C022","score",3.48931157735514
"23003C033","score",6.13538602731198
"23003C081","score",7.90260447095406
"23003C090","score",8.84357721519516
"23003D00-","score",13.9882593604525
"23003D01-","score",14.3900214771864
"23003D030","score",8.65465939295326
"23003D042","score",7.97386317803084
"23003D091","score",5.2226415715915
"23003D0NS","score",17.557757021642
"23003E00-","score",18.8761262983268
"23003E01-","score",21.2897897855626
"23003E032","score",19.9984840145948
"23003E07-","score",28.0647719188186
"23003E083","score",18.5950701020158
"23003E0PS","score",10.1413954256311
"23003E11-","score",10.002179518139
"23009A000","score",15.592164224358
"23009A09-","score",10.3077577962892
"23009A162","score",40.7181291772789
"23009A191","score",16.0256321408011
"23016A001","score",11.9544614303377
"23016A011","score",10.8289669040309
"23016A022","score",6.57740678273024
"23016A032","score",16.2610355592458
"23016A091","score",11.8498215078975
"23016A110","score",14.353806983442
"23016A20-","score",16.061813122485
"23016A212","score",17.8570438265244
"23016A302","score",6.45592966793411
"23016A391","score",8.9043000312739
"23016A402","score",5.67863853481296
"23016A491","score",11.5845056108452
"23016A500","score",8.73196368973349
"23016A512","score",7.99818692843889
"23016A583","score",11.8957667310243
"23016A591","score",13.907334449312
"23016A682","score",20.4699458057263
"23016A691","score",20.4374440829165
"23016A713","score",7.68749511118436
"23016B00-","score",10.2509883165273
"23016B081","score",7.06205364165508
"23016B09-","score",7.15063467376975
"23016B112","score",8.7989097289661
"23016C00-","score",13.2442639489366
"23016C010","score",21.7280608216194
"23016C02-","score",5.4646792772741
"23016C03-","score",8.67620974999185
"23016C042","score",3.34205055999557
"23016C053","score",20.431568845509
"23016C091","score",7.38109446920159
"23016C10-","score",24.6091322098815
"23016C170","score",27.031329682214
"23016C19-","score",14.6100520481306
"23016C210","score",6.18557962315558
"23016D00-","score",9.04794193588029
"23016D012","score",19.185960597406
"23016D091","score",10.8655956163793
"23016D182","score",6.13591743361085
"23016D19-","score",7.43589936518407
"23016D211","score",8.81124136778038
"23016D222","score",7.01754789668662
"23016D281","score",7.92771468557646
"23016E00-","score",15.5904444351789
"23016E01-","score",10.9058072930958
"23016E022","score",3.16715903981653
"23016E033","score",10.384714871208
"23016E042","score",18.2672506482327
"23016E08-","score",6.2293672908811
"23016E091","score",6.8066213288468
"23016E10-","score",5.63632414313576
"23016E18-","score",5.39925678895532
"23016E191","score",5.78186759000262
"23016E29-","score",8.53163800222992
"23016F00-","score",6.16151956377154
"23016F010","score",6.54151039736989
"23016F022","score",3.79884837416964
"23016F032","score",1.88127672460836
"23016F081","score",4.18539156972182
"23016F091","score",9.51813756818057
"23016F19-","score",9.57068213933675
"23016F290","score",15.302119394447
"23023A00-","score",5.01397572965662
"23023A012","score",5.39788063716463
"23023A023","score",6.23383402327505
"23023A081","score",6.58962736631619
"23023A09-","score",3.50333834135875
"23023B000","score",7.72962949343194
"23023B082","score",8.66365294682754
"23023B091","score",9.70101999169999
"23023C00-","score",10.7972926125576
"23023C09-","score",6.45457228334045
"23023C19-","score",4.43093911045984
"23024A00-","score",6.36993787032475
"23024A012","score",1.13758379118554
"23024A08-","score",4.13595217307713
"23024A091","score",6.66857249238267
"23024A102","score",5.67124124839698
"23024A18-","score",3.99005708127985
"23024A191","score",8.37500547741418
"23024B00-","score",9.39227409785499
"23024B09-","score",6.31623662052263
"23024C00-","score",5.16509758259229
"23024C01-","score",4.38257151010068
"23024C022","score",7.28148969627721
"23024C033","score",2.95041596452884
"23024C091","score",4.12769052599964
"23024D000","score",4.4800266187339
"23024D012","score",3.69714438221116
"23024D081","score",5.4498456425685
"23024D09-","score",7.20709001828015
"23025A000","score",5.21794547959953
"23025A01-","score",13.3119860982046
"23025A032","score",5.17827348074669
"23025A042","score",5.60992766173222
"23025A07-","score",10.2225976400304
"23025A081","score",11.0924786645179
"23025A091","score",6.04863624437414
"23025A113","score",4.61617436614899
"23025A122","score",4.63721350751155
"23025A133","score",3.61066117284627
"23025A181","score",14.1345857875649
"23025A191","score",3.03014601324221
"23025A212","score",9.38470427529181
"23025A223","score",4.53492013558476
"23025A233","score",7.904394724357
"23025A244","score",4.95860457570693
"23025A291","score",18.6734917052242
"23025A30-","score",14.4927711975088
"23025A311","score",10.7900370653524
"23025A332","score",13.1555013524388
"23025A372","score",13.1688092060107
"23025A380","score",6.34980273659466
"23025A391","score",4.78739831307213
"23025A40-","score",31.918145843348
"23025A412","score",4.84983706553973
"23025A425","score",8.73587352595039
"23025A473","score",11.8138040742524
"23025A516","score",7.11355962616244
"23025B00-","score",24.539326767057
"23025B011","score",14.5576401472178
"23025B021","score",15.3383669648481
"23025B031","score",22.3779147487299
"23025B042","score",14.5404683486658
"23025B052","score",24.212508988165
"23025B091","score",26.652555912208
"23025B112","score",21.3935573512284
"23025B133","score",13.6389921692112
"23025B19-","score",13.3667560362684
"23025B212","score",19.9024068503387
"23025C00-","score",8.57118940179144
"23025C01-","score",4.59947354292625
"23025C022","score",1.89126124505497
"23025C0AA","score",3.36627374580309
"23025C0PA","score",3.11513216536214
"23025D000","score",4.15647053716686
"23025D01-","score",8.10510306190757
"23025D082","score",3.15213287845445
"23025D091","score",2.57210093847077
"23025D11-","score",5.113220460375
"23027A00-","score",22.4996933824201
"23027A011","score",24.8233719248445
"23027A02-","score",9.64916132329653
"23027A03-","score",30.5823546803693
"23027A042","score",23.5815371225871
"23027A052","score",27.190219730878
"23027A083","score",8.65781360026532
"23027A091","score",11.7397103263729
"23027A100","score",18.0890052488556
"23027A11-","score",33.4635022073012
"23027A12-","score",17.8438150586
"23027A131","score",4.50512447994995
"23027A142","score",7.90420812515503
"23027A152","score",13.1015638866863
"23027A1AA","score",12.2978486448158
"23027A1PA","score",11.0042796106479
"23027A20-","score",11.4304093865087
"23027A212","score",7.58299416723878
"23027A291","score",11.2818528218902
"23027A39-","score",7.17519002202845
"23027A402","score",6.53275277831094
"23027A483","score",8.31469026179139
"23027A491","score",6.53872757763414
"23027A511","score",9.70117549745053
"23027A572","score",18.8498258918486
"23027A593","score",15.4143204121867
"23027B00-","score",14.2331141507106
"23027B01-","score",13.6515728299349
"23027B02-","score",18.1319467290278
"23027B03-","score",4.48573141869462
"23027B052","score",4.08226002765902
"23027B07-","score",16.589603500241
"23027B091","score",10.3440020563172
"23027B19-","score",3.86118066139624
"23027C00-","score",25.8828338022048
"23027C01-","score",11.9640861981758
"23027C022","score",5.44730402276755
"23027C033","score",16.9448199148067
"23027C08-","score",14.8729148054534
"23027C091","score",18.9713625339752
"23032A001","score",8.75008379829186
"23032A012","score",6.02994845188841
"23032A08-","score",9.4955221154365
"23032A09-","score",5.35467642560371
"23032A100","score",8.04621421480946
"23032A190","score",10.2074099474097
"23032A212","score",18.8410767107327
"23032A291","score",6.32033235975827
"23032B00-","score",6.81160186342851
"23032B09-","score",9.28375831356576
"23032C00-","score",5.56706219707542
"23032C09-","score",7.38905195426884
"23032C112","score",11.8775867394837
"23033A00-","score",11.4149712991472
"23033A011","score",9.55508505163083
"23033A022","score",10.5889618666884
"23033A032","score",9.58746969256529
"23033A043","score",7.01287427292627
"23033A053","score",10.7265563858945
"23033A091","score",6.32748087039417
"23033A124","score",10.6857165415679
"23033A142","score",17.6181828431395
"23038A000","score",5.43301054213191
"23038A099","score",4.82213994685371
"23038A19-","score",2.93838175709063
"23038A28-","score",8.21316935012049
"23038A291","score",4.58976991410378
"23038A39-","score",4.38487256569542
"23038A4AB","score",3.05689530414634
"23038A4MA","score",7.54305030597702
"23038A4PA","score",3.95568960944914
"23038A4QB","score",5.33479788168663
"23038B00-","score",6.08310990265469
"23038B09-","score",5.71621566346616
"23038B19-","score",3.69122208273033
"23038C00-","score",12.4410835881741
"23038C012","score",7.85357130311755
"23038C023","score",8.53859386157004
"23038C091","score",6.18965122722679
"23038C19-","score",3.48901148131475
"23038D000","score",4.82979531531683
"23038D01-","score",6.38844114731479
"23038D02-","score",4.84695612602777
"23038D032","score",8.75665094652113
"23038D083","score",5.85365506254451
"23038D091","score",2.54189222430435
"23038D11-","score",2.92104554752899
"23038D29-","score",11.6611608859626
"23038D390","score",3.64336012148574
"23039A00-","score",6.20718553598062
"23039A02-","score",12.5743076826118
"23039A03-","score",3.88805808599356
"23039A041","score",4.39769095632749
"23039A052","score",2.55381148655719
"23039A07-","score",6.13674090330711
"23039A11-","score",5.4495155373255
"23039A121","score",4.27865580259171
"23039A132","score",5.80627952281697
"23039A183","score",6.76826010955311
"23039A194","score",5.46810450483411
"23039A392","score",2.8926548268834
"23039B000","score",4.51519115255038
"23039B090","score",3.85569466493411
"23039C00-","score",5.26732207361029
"23039C012","score",3.07070901059937
"23039C08-","score",8.50608991769515
"23039C0PN","score",1.64554592695277
"23039C19-","score",2.82034255667058
"23044A001","score",10.5486013303021
"23044A01-","score",14.8790309173077
"23044A022","score",7.874545338986
"23044A032","score",19.5309862698835
"23044A081","score",4.45405389200813
"23044A09-","score",7.41501673816792
"23044A10-","score",20.6319786907458
"23044A1MJ","score",6.8900824303186
"23044A2AN","score",4.06755630598518
"23045A000","score",7.76260380861819
"23045A010","score",5.23689523873845
"23045A022","score",2.93198837952879
"23045A031","score",3.3906635015857
"23045A042","score",6.10227421558596
"23045A053","score",3.52327177636424
"23045A081","score",5.72498000516671
"23045A112","score",9.13017556697205
"23045A17-","score",2.4002199053835
"23045A191","score",3.17446774627308
"23045A20-","score",5.71263824682682
"23045A210","score",5.62807736005186
"23045A222","score",3.67844696605885
"23045A2PP","score",3.1641378680327
"23045B00-","score",7.78766858039645
"23045B022","score",5.21747241679094
"23045B08-","score",4.83470742064548
"23045B091","score",5.80518971323205
"23045B0AP","score",11.4692121833264
"23045C000","score",6.16879634298123
"23045C012","score",1.80427678011666
"23045C083","score",5.32772508661884
"23045C091","score",6.27277585060555
"23047A00-","score",17.8060638560955
"23047A01-","score",11.6122870826672
"23047A02-","score",24.2911413293832
"23047A03-","score",19.0324726866793
"23047A041","score",21.0307301046608
"23047A052","score",17.2121546706488
"23047A07-","score",40.8689225984992
"23047A0MJ","score",11.7516196744913
"23047A112","score",13.7472060463697
"23047A120","score",23.9136376587713
"23047A1PN","score",14.6786641529492
"23047A31-","score",17.5579985479717
"23047A323","score",4.11877373664805
"23047B000","score",23.7319506897142
"23047B011","score",32.1829284711296
"23047B021","score",26.2277352464741
"23047B032","score",41.6731122677931
"23047B042","score",31.0518123755845
"23047B07-","score",33.3898979120503
"23047B210","score",18.8303238141693
"23047B320","score",30.4403073811776
"23050A00-","score",9.03426994924106
"23050A011","score",5.29561651379001
"23050A03-","score",5.40593103322056
"23050A04-","score",4.60821739244989
"23050A052","score",8.84098825487313
"23050A062","score",10.778215495147
"23050A081","score",10.237954410191
"23050A102","score",2.98060366929327
"23050A113","score",2.12763750048772
"23050A120","score",6.06303183011912
"23050A191","score",5.70661520572159
"23050A202","score",3.47481647989161
"23050A283","score",10.6486737545824
"23050A291","score",7.0464100876199
"23050A313","score",3.12983439299424
"23050A323","score",7.03260209594058
"23050A624","score",4.06263748957878
"23050A700","score",14.9937486922197
"23050A712","score",3.416528412257
"23050A782","score",1.85974438516257
"23050A791","score",7.20847490054245
"23050B00-","score",7.67302425360814
"23050B022","score",5.69525844942728
"23050B033","score",14.7337049918805
"23050B084","score",6.57147772637935
"23050B091","score",8.08716131177217
"23050B19-","score",3.19109815173561
"23050B29-","score",5.97700678744827
"23050B30-","score",11.1821314429116
"23050B38-","score",5.48698337904769
"23050B39-","score",5.15811125612569
"23050B4AA","score",2.78048595258252
"23050B4PA","score",5.16772049997394
"23050B59-","score",4.9739572247833
"23052A00-","score",14.4554614762454
"23052A011","score",8.45609930341126
"23052A020","score",4.31838786509677
"23052A032","score",8.27615768311427
"23052A042","score",9.7567198431917
"23052A09-","score",3.93029956830533
"23052A0MA","score",5.02695301060913
"23052A0PA","score",4.40248104229927
"23052A100","score",7.50429123276051
"23052A11-","score",2.6209447196726
"23052A190","score",5.15911182822373
"23052B00-","score",6.74314903577813
"23052B012","score",4.73009113285765
"23052B091","score",4.58548570477613
"23052B102","score",7.58274447577743
"23052B183","score",5.180277182117
"23052B191","score",4.05944174203424
"23052B29-","score",2.92057402987467
"23052B39-","score",7.22918461235966
"23052B491","score",6.01231275742351
"23052C00-","score",5.35399004122912
"23060A00-","score",8.50972450200259
"23060A010","score",6.38766675922502
"23060A042","score",6.78941010210035
"23060A083","score",5.60776765001364
"23060A091","score",4.57821856149659
"23060A11-","score",4.50504943198405
"23060A19-","score",4.37827663989624
"23060A201","score",6.81401143354199
"23060A282","score",4.76863096474319
"23060A29-","score",3.93408263314441
"23060A30-","score",6.53560388287169
"23060A38-","score",2.05208770981525
"23060A39-","score",5.77119346814423
"23060A412","score",6.75452720930965
"23060A48-","score",3.63661215869621
"23060A491","score",3.48366586143128
"23060B00-","score",3.49812299456871
"23060B01-","score",9.70486100020868
"23060B08-","score",2.64216671907646
"23060B09-","score",3.10789496954824
"23062A00-","score",13.1587550331366
"23062A001","score",11.8001555117141
"23062A012","score",14.7976625461358
"23062A023","score",9.32890100825171
"23062A032","score",11.9261043850853
"23062A043","score",5.90732678560635
"23062A054","score",10.4604237533772
"23062A071","score",9.75303384203884
"23062A081","score",9.69433408489101
"23062A102","score",9.64056004220907
"23062A113","score",7.44873844624405
"23062A191","score",10.2898615636899
"23062A202","score",8.3491166110053
"23062A213","score",5.60106739761943
"23062A291","score",10.063758683626
"23062A30-","score",11.5234941666366
"23062A302","score",13.1233453768273
"23062A310","score",13.8899241878993
"23062A321","score",10.7091591925801
"23062A332","score",6.81505702973132
"23062A340","score",11.9810654003337
"23062A353","score",6.66526566085161
"23062A374","score",2.37318687567875
"23062A381","score",9.7436862252491
"23062A395","score",9.99025181125513
"23062A40-","score",22.3939994690265
"23062A411","score",11.9541261249659
"23062A421","score",12.7068877619645
"23062A432","score",14.2898041871616
"23062A440","score",14.3433804415185
"23062A472","score",14.7546696509649
"23062A480","score",19.775828822708
"23062A50-","score",9.76248661418655
"23062A59-","score",9.8713015868328
"23062A604","score",16.0370099317387
"23062A612","score",16.9117605288793
"23062A625","score",10.2491428534681
"23062A63-","score",10.2817166255876
"23062A715","score",7.96908701242727
"23062A726","score",9.80195673075053
"23062A737","score",9.13125085126032
"23062A788","score",9.30535755419799
"23062A791","score",7.36674673886247
"23062A816","score",8.24894053605197
"23062A827","score",1.64910396440464
"23062A838","score",10.7150761650989
"23062A841","score",3.03807895996794
"23062A842","score",11.3993717764676
"23062A882","score",2.51699633578528
"23062A893","score",9.24859039357973
"23062A911","score",13.8122676366015
"23062A913","score",13.3120096878225
"23062A922","score",6.10396682985387
"23062A924","score",13.578493626168
"23062A932","score",13.3893936682697
"23062A991","score",14.8066319193509
"23064A000","score",7.0106711849518
"23064A090","score",4.25504023770084
"23064A19-","score",6.74313219668569
"23064A29-","score",4.14935043655385
"23064A39-","score",4.39516856005962
"23064B002","score",4.23694298662755
"23064B091","score",4.04730447548882
"23064C002","score",5.74655616769217
"23064C091","score",5.21017414864199
"23064D002","score",1.34868727617315
"23064D091","score",9.4266066333409
"23064E002","score",5.2095903919487
"23064E091","score",8.39962014312844
"23064F002","score",4.72742009241595
"23064F091","score",7.33816482391886
"23077A001","score",6.14180522479994
"23077A012","score",3.7435770980096
"23077A022","score",15.4293954679335
"23077A09-","score",8.94364763601222
"23077A11-","score",16.0917522396619
"23077A20-","score",29.3636873452536
"23077A21-","score",35.5979280215865
"23077A22-","score",12.5615304945665
"23077A291","score",14.9311194807968
"23077A30-","score",19.1138357075167
"23077A31-","score",20.6424126744179
"23077B002","score",5.94581197842715
"23077B091","score",3.47718841119207
"23077C002","score",15.0644079668547
"23077C091","score",4.11005611667966
"23077D00-","score",9.94619567430939
"23077D012","score",5.29014698660276
"23077D023","score",7.63632688214401
"23077D091","score",7.87540872162823
"23077E00-","score",31.7669105997812
"23077E01-","score",27.3775001760515
"23077E02-","score",22.5121914699127
"23081A001","score",11.8067233130658
"23081A01-","score",18.565022088204
"23081A022","score",6.84228109775359
"23081A032","score",4.54309897449956
"23081A091","score",3.34954178405552
"23081A10-","score",11.7031290723266
"23081A191","score",9.74256014130572
"23081A222","score",8.85331161043829
"23081A311","score",3.76114204987883
"23081A3AJ","score",6.87383779786783
"23081B000","score",4.62211735352828
"23081B01-","score",5.40016639994865
"23081B022","score",2.92068426832609
"23081B091","score",3.94578363091628
"23081C00-","score",14.2087773666887
"23081C012","score",3.53443477201293
"23081C083","score",5.32744861487865
"23081C091","score",6.23148345991975
"23081C19-","score",5.96094546880458
"23086A00-","score",8.52752111998519
"23086A010","score",5.13184404273419
"23086A022","score",5.01109811116479
"23086A032","score",3.48470823175742
"23086A073","score",6.75943539571472
"23086A081","score",8.5615722178745
"23086A091","score",9.91613675761018
"23086A100","score",7.66844281855792
"23086A194","score",7.45045563755404
"23086B00-","score",7.12697035959325
"23086B012","score",3.26184127147705
"23086B091","score",7.13582653468469
"23086B182","score",10.9292291534451
"23086B191","score",6.076446007696
"23086C000","score",5.30084450371503
"23086C01-","score",6.20599654916202
"23086C09-","score",2.20396216915836
"23086C0AA","score",11.8831024352148
"23086C0PA","score",4.20694708263019
"23086C10-","score",6.92300975586077
"23086C11-","score",6.2592959190949
"23088A00-","score",30.8390833814247
"23088A01-","score",27.4602761405179
