"CD_RES_SECTOR","score","rank","deciles"
"44064A01-",2.71488709528618,18592,10
"44064A02-",6.48832087887341,16712,9
"44064A03-",7.69294910673186,15768,9
"44064A04-",6.30616335303581,16852,9
"44064A052",3.49262269750343,18377,10
"44064A081",4.23288171465171,18107,10
"44064A09-",5.15318027257695,17667,10
"44064A10-",9.73933872655308,13876,8
"44064B00-",4.40810600630766,18029,10
"44064B01-",5.67322059226329,17310,10
"44064B02-",8.44019203004184,15069,9
"44064B032",6.16086790283285,16954,10
"44064B081",11.8417146208408,11976,7
"44064B09-",6.98537941638073,16330,9
"44072A001",16.802589011302,8240,5
"44072A012",23.818962704044,4983,3
"44072A02-",20.855753018681,6107,4
"44072A03-",19.0469479802249,6964,4
"44072A043",15.762066381048,8926,5
"44072A09-",28.9287534126974,3478,2
"44072A112",26.0323755125346,4264,3
"44072A191",23.5000676642407,5091,3
"44072A31-",19.1099562414207,6926,4
"44072A32-",27.2747679746732,3896,3
"44073A000",11.0103065230995,12676,7
"44073A01-",9.87767664641543,13759,8
"44073A02-",14.9921059205424,9437,6
"44073A03-",13.2094517960611,10872,6
"44073A04-",27.6272477810157,3795,3
"44073A053",12.8016574162226,11181,6
"44073A091",13.6460497083437,10506,6
"44073A0AA",8.86607015574092,14685,8
"44073A0PA",14.9893291995533,9440,6
"44073A100",10.5286872229234,13139,8
"44073A114",7.52734212494082,15925,9
"44073A190",12.3675085398585,11525,7
"44080A001",12.4776823535147,11453,7
"44080A022",13.4819373567493,10639,6
"44080A033",11.2743629057786,12457,7
"44080A042",9.84569022968612,13784,8
"44080A091",15.0743045098885,9376,5
"44080A10-",23.3863016550191,5131,3
"44080A193",16.8416365840411,8215,5
"44080A29-",12.1975371345903,11667,7
"44080B00-",11.7493444975241,12062,7
"44080B012",12.3212726634696,11564,7
"44080B091",22.6267637015405,5390,3
"44080C000",18.5665524171613,7227,4
"44080C090",20.314957643581,6336,4
"44081A00-",13.421408558472,10687,6
"44081A01-",13.335211904837,10768,6
"44081A022",2.69252929940546,18595,10
"44081A033",5.41606654937611,17473,10
"44081A044",3.21415933518193,18466,10
"44081A055",8.06133858363263,15416,9
"44081A091",8.95517798902813,14598,8
"44081A176",17.4883353858593,7828,5
"44081B001",12.0880709674021,11761,7
"44081B012",5.29977688919086,17562,10
"44081B023",8.29833779763974,15202,9
"44081B032",16.8862965674574,8190,5
"44081B08-",9.32369593936211,14250,8
"44081B091",10.8766285782582,12789,7
"44081C00-",9.28431210244664,14291,8
"44081C01-",10.6212165212088,13054,7
"44081C022",5.29891577981427,17563,10
"44081C032",9.47358799739036,14112,8
"44081C081",6.79086701024545,16491,9
"44081C091",5.69523427541934,17294,10
"44081C193",8.40037836098968,15116,9
"45017A001",9.86800876219765,13766,8
"45017A01-",15.0792026781598,9370,5
"45017A022",7.92659155384019,15538,9
"45017A09-",14.851982316719,9546,6
"45017A19-",7.85145842271146,15619,9
"45017A20-",9.24587315191803,14322,8
"45017A29-",17.8116739122654,7651,5
"45017A30-",14.3935591868556,9906,6
"45017A39-",13.0010775843412,11028,6
"45017A40-",10.2206212566404,13421,8
"45017A572",8.54731203168731,14972,8
"45017A591",8.58286761629421,14932,8
"45017B011",8.68982544383183,14821,8
"45017B082",14.4013557217265,9901,6
"45017B092",9.23544162967462,14331,8
"45017C00-",9.34036526101872,14234,8
"45017C08-",11.646195896,12151,7
"45017C09-",10.9733266484667,12700,7
"45017D00-",6.88892127172854,16405,9
"45017D08-",17.5760513728715,7777,5
"45017D09-",13.131135635795,10932,6
"45035A001",17.1491693506925,8035,5
"45035A011",24.2584440995925,4817,3
"45035A021",15.6836632228284,8977,5
"45035A022",14.0512658689595,10169,6
"45035A030",35.7841593913847,2126,2
"45035A042",22.1478215204962,5560,3
"45035A101",14.0247589407524,10189,6
"45035A110",17.3031027408332,7939,5
"45035A201",13.8813397529755,10304,6
"45035A212",10.5801044228055,13091,7
"45035A283",4.83913514454995,17801,10
"45035A30-",8.24156048219618,15255,9
"45035A312",4.6526382061698,17910,10
"45035A391",8.0252470051243,15446,9
"45035A40-",4.51795946378513,17976,10
"45035A410",10.7317130667939,12941,7
"45035A49-",5.66215935856309,17317,10
"45035A50-",20.6030170141905,6225,4
"45035A51-",7.84259651165321,15628,9
"45035A59-",19.6696491711019,6625,4
"45035A601",8.63310822537992,14881,8
"45035A61-",15.0421623386016,9400,6
"45035A620",9.75702396935441,13859,8
"45035A632",9.21666324041672,14352,8
"45035A642",22.4452204169962,5451,3
"45035A673",19.6471840404277,6636,4
"45035A69-",4.32339269145618,18068,10
"45035A701",32.534672417132,2713,2
"45035A702",20.8063895963095,6129,4
"45035A711",12.4735054659277,11455,7
"45035A732",13.5654518194546,10579,6
"45035A772",10.772262556679,12908,7
"45035A790",9.50721386652034,14085,8
"45035A892",7.84603943948324,15624,9
"45035B00-",11.8556672560601,11964,7
"45035B010",6.54967585308385,16665,9
"45035B09-",7.75437458850211,15704,9
"45035C00-",10.2752418288706,13363,8
"45035C091",9.92780742027282,13716,8
"45035D000",6.72970873629926,16536,9
"45035D08-",8.85371287794151,14694,8
"45035D09-",10.6011692679897,13068,7
"45035D19-",10.6233435911779,13050,7
"45035E00-",11.9120687713989,11911,7
"45035E01-",7.04743198187261,16291,9
"45035E091",10.1174433067923,13534,8
"45035E192",11.940845966332,11880,7
"45035E1MA",9.09014969402745,14464,8
"45035E1PA",6.0229818701844,17061,10
"45035F002",3.80196879818696,18289,10
"45035F091",5.83433091921551,17177,10
"45041A00-",41.6633593146415,1385,1
"45041A011",47.2205420176538,862,1
"45041A02-",52.1827654370632,511,1
"45041A03-",37.11951244846,1930,2
"45041A04-",35.7222131870365,2136,2
"45041A051",56.9863579670554,259,1
"45041A072",22.9773959810535,5276,3
"45041A101",20.2749120071111,6356,4
"45041A12-",33.0070894197866,2592,2
"45041A123",31.6333568159311,2881,2
"45041A171",7.13697338492599,16227,9
"45041A182",14.1222173056038,10111,6
"45041A192",14.1952885106574,10050,6
"45041A29-",13.4823419492244,10638,6
"45041A30-",46.0577487136968,949,1
"45041A312",42.6608129541061,1264,1
"45041A321",31.6787223137715,2871,2
"45041A323",24.4717400010966,4752,3
"45041A331",12.7669656475842,11211,6
"45041A340",45.9680056249583,957,1
"45041A350",28.0116806329483,3693,2
"45041A392",17.3345588819773,7918,5
"45041A400",35.9544179298204,2097,2
"45041A49-",26.6843322053314,4053,3
"45041A50-",20.4838221585786,6275,4
"45041A51-",46.507069085723,908,1
"45041A582",9.34136880766117,14233,8
"45041A591",16.5443581984053,8395,5
"45041A60-",40.5073654390469,1503,1
"45041A61-",23.0266233853157,5259,3
"45041A620",41.4387748916027,1408,1
"45041A69-",11.8859041566626,11942,7
"45041A70-",28.8139228818489,3503,2
"45041A712",12.4417331351542,11480,7
"45041A723",19.5441597893641,6685,4
"45041A791",19.2768975083571,6846,4
"45041A813",15.0391785158787,9404,6
"45041A824",21.3414920384524,5896,4
"45057A000",18.4373006715756,7310,4
"45057A01-",15.8587632889283,8859,5
"45057A020",15.9683087919247,8786,5
"45057A0PN",14.0522354674552,10166,6
"45057B001",10.8661767329605,12802,7
"45057B012",8.61635603566982,14899,8
"45057B09-",10.8423889881231,12827,7
"45057C00-",9.78372885467244,13840,8
"45057C091",11.3662687327238,12391,7
"45057C112",8.23314045031851,15263,9
"45057C191",10.0746224867271,13570,8
"45057C29-",12.7149317344252,11262,7
"45059A00-",11.7101025706996,12101,7
"45059A01-",12.8590188794296,11126,6
"45059A10-",14.5970509892974,9737,6
"45059A112",12.6133845282765,11337,7
"45059A191",9.37975947438413,14198,8
"45059A20-",13.2659610789906,10825,6
"45059A212",13.3500393151816,10755,6
"45059A22-",9.2685368670817,14302,8
"45059A281",14.2442111720615,10007,6
"45059A29-",12.1510653153268,11711,7
"45059B00-",9.33294298149483,14242,8
"45059B010",15.5220072501322,9068,5
"45059B080",13.2198329442749,10861,6
"45059B09-",5.9707035860991,17092,10
"45059C00-",8.09251155680467,15385,9
"45059C082",12.182481467716,11682,7
"45059C091",12.0762353456871,11773,7
"45059D00-",13.072437778226,10981,6
"45059D023",2.88601269754697,18564,10
"45059D082",21.1920267934836,5959,4
"45059D091",10.678965255123,12995,7
"45059D18-",7.48946125879692,15960,9
"45059E00-",3.73345936809473,18307,10
"45059E012",1.95004929216846,18702,10
"45059E081",10.6115864718223,13061,7
"45059E09-",8.09524360510061,15383,9
"45059E191",10.6298898670655,13046,7
"45059E280",8.17107242863434,15318,9
"45059E291",9.79633452174555,13829,8
"45059F00-",11.5618928677697,12225,7
"45059F012",5.06730019394957,17705,10
"45059F091",20.4740166003352,6278,4
"45059G00-",8.40975353653554,15104,9
"45059G01-",7.97958269033534,15489,9
"45059G09-",10.3339468218372,13308,8
"45060A00-",19.4903905878307,6717,4
"45060A010",10.3929968348301,13252,8
"45060A022",12.8043477875632,11178,6
"45060A033",12.6410947139363,11318,7
"45060A074",18.5089704910803,7263,4
"45060A085",14.759351523395,9608,6
"45060A091",7.56820103941976,15890,9
"45060B001",20.7133655684161,6180,4
"45060B010",10.8392944656267,12832,7
"45060B02-",11.4278950689251,12341,7
"45060B032",13.5303357258387,10611,6
"45060B09-",5.83468633431117,17175,10
"45060C00-",5.35023689088399,17522,10
"45060C01-",15.8374042077849,8874,5
"45060C09-",11.1858831264415,12540,7
"45060D00-",5.69413666134033,17295,10
"45060D091",10.1260005117819,13523,8
"45061A00-",5.34855102778021,17523,10
"45061A01-",7.96273924104118,15503,9
"45061A022",8.04941983692653,15428,9
"45061A091",9.39557677920477,14180,8
"45061B00-",6.19345889967459,16935,10
"45061B010",5.36119058237377,17512,10
"45061B080",6.82386731877086,16442,9
"45061B09-",10.4714190458395,13181,8
"45061C002",3.25556901439802,18457,10
"45061C091",4.59729637154957,17938,10
"45061C800",3.58840257552173,18349,10
"45061C813",0.68001513912943,18764,10
"45061C891",6.00055495280215,17076,10
"45061D000",12.5248922358108,11418,7
"45061D080",8.99150091421266,14564,8
"45061D091",15.9846846364073,8778,5
"45061D112",8.8326782352676,14720,8
"45062A00-",5.97130433788852,17091,10
"45062A01-",8.48701256928199,15031,9
"45062A02-",3.06523738113094,18507,10
"45062A08-",9.69888412594321,13917,8
"45062A09-",4.76234018162214,17841,10
"45062B00-",10.4699844429004,13185,8
"45062B09-",9.98622959646228,13667,8
"45063A00-",6.63730281746097,16604,9
"45063A01-",24.6894591215306,4673,3
"45063A08-",6.47877834175682,16724,9
"45063A09-",3.74243119571124,18305,10
"45063A100",9.12902394305422,14427,8
"45063A112",3.7357243397804,18306,10
"45063A18-",10.4014079807613,13245,8
"45063A191",8.98020110588607,14569,8
"45063B00-",9.56442732862892,14027,8
"45063B08-",6.77948699079567,16502,9
"45063B09-",5.70649825785012,17281,10
"45063C00-",12.5070957085468,11432,7
"45063C099",11.4322076534798,12336,7
"45063C10-",7.58064878568502,15878,9
"45063C19-",1.75735434823668,18719,10
"45063D000",7.09142457037157,16257,9
"45063D01-",5.99782420260272,17080,10
"45063D090",6.36025664963037,16813,9
"45063D19-",9.01089799762955,14546,8
"45064A00-",11.170892041505,12556,7
"45064A01-",11.5624118472508,12223,7
"45064A02-",7.48751939769507,15961,9
"45064A08-",8.96546411834158,14587,8
"45064A09-",9.57554793520658,14014,8
"45064A102",9.34995977251739,14221,8
"45064A191",12.4810035356602,11451,7
"45064B00-",8.32781767898829,15173,9
"45064B01-",6.39860828852867,16783,9
"45064B09-",11.4678991803895,12314,7
"45064B112",10.9645693431171,12705,7
"45064B191",7.57177276381236,15884,9
"45064C00-",13.9276148379384,10269,6
"45064C01-",5.27966447878844,17578,10
"45064C09-",7.90373036019629,15567,9
"45064D00-",11.5468080542529,12246,7
"45064D09-",9.20693744920574,14362,8
"45064D19-",10.5639480479862,13106,7
"45065A00-",12.4514221114951,11475,7
"45065A01-",8.00168909481816,15467,9
"45065A08-",8.51674316665677,14999,8
"45065A09-",12.7181644405191,11258,6
"45065B002",5.12507237786166,17679,10
"45065B091",18.0516206129632,7529,5
"45065C00-",7.86956994579553,15602,9
"45065C09-",7.23885706944,16146,9
"45065D002",7.37383461890823,16041,9
"45065D091",8.62787377230991,14894,8
"45065E002",13.4566629011762,10658,6
"45065E091",5.80625044951945,17194,10
"45065F002",9.25454174942195,14314,8
"45065F091",8.78783037765186,14750,8
"45065G000",6.79680496349819,16484,9
"45065G090",1.94077492334592,18703,10
"45065H00-",11.4750920986755,12301,7
"45065H09-",10.852845142088,12818,7
"45065J00-",6.79913508076874,16481,9
"45065J09-",6.55695261659349,16660,9
"45065K00-",9.54915100325912,14047,8
"45065K01-",4.18929012489703,18126,10
"45065K09-",9.82829208941952,13802,8
"45065L000",10.9045102173354,12764,7
"45065L011",7.71442883991335,15742,9
"45065L082",10.8194360923828,12855,7
"45065L09-",10.7487308458116,12929,7
"45065M00-",14.2195792170976,10026,6
"45065M08-",9.90353925554914,13738,8
"45065M090",13.0731812136605,10980,6
"45065M192",3.46114042107143,18392,10
"46003A001",17.7062791505119,7706,5
"46003A011",21.9417130519541,5641,4
"46003A032",12.6128095890444,11338,7
"46003A042",25.2353556442585,4504,3
"46003A043",19.0140751406173,6985,4
"46003A071",11.3393172697756,12408,7
"46003A100",15.8492508788372,8863,5
"46003A112",7.78191605867327,15680,9
"46003A190",9.87493421154906,13761,8
"46003A200",14.942402908888,9478,6
"46003A213",24.8408612674163,4611,3
"46003A224",7.3019820374969,16091,9
"46003A242",6.66636460033041,16578,9
"46003A281",15.1061928829054,9349,5
"46003A291",11.9138723835811,11907,7
"46003A301",12.9300452711469,11083,6
"46003A312",26.1852119992309,4208,3
"46003A322",11.6030896583853,12183,7
"46003B00-",22.9634722107996,5283,3
"46003B011",10.1319598186956,13513,8
"46003B022",9.08362226327776,14473,8
"46003B032",14.5547820652909,9777,6
"46003B081",14.1318580529212,10102,6
"46003B091",9.99078610496546,13662,8
"46003B092",10.6812309546928,12991,7
"46003C00-",21.6506135424087,5774,4
"46003C011",11.9612887607105,11866,7
"46003C072",15.3856671274259,9148,5
"46003C081",16.392042947438,8494,5
"46003C091",13.8108889524899,10360,6
"46003C182",9.68198496863968,13942,8
"46003C272",16.4593125753739,8463,5
"46003D000",22.138783259326,5568,3
"46003D012",10.3337410696551,13309,8
"46003D081",19.1401300584672,6913,4
"46003D09-",12.5477654284419,11400,7
"46003D19-",25.7633092062726,4351,3
"46003E000",20.5811720772531,6238,4
"46003E081",23.2894546020106,5171,3
"46003E091",24.2451980503123,4822,3
"46003F00-",27.4662909481737,3841,3
"46003F012",10.3734836430874,13270,8
"46003F079",24.5205700444243,4731,3
"46003G00-",15.4433133435899,9114,5
"46003G01-",9.54919567415793,14046,8
"46003G021",8.3702216749092,15142,9
"46003G032",6.23652233061446,16900,10
"46003G042",4.08074076783628,18170,10
"46003G081",19.5295493885461,6696,4
"46003G11-",5.57476354969838,17378,10
"46003G18-",18.0215480416684,7544,5
"46003G19-",8.41022093479402,15102,9
"46003H000",12.7942924119779,11188,6
"46003H012",11.7200510046721,12093,7
"46003H023",19.9402741053299,6495,4
"46003H034",11.1712009670806,12554,7
"46003H081",9.9798898520252,13672,8
"46003H091",5.34275378644085,17530,10
"46003H112",7.33282816706921,16066,9
"46013A001",19.636480594939,6639,4
"46013A01-",10.4340171478894,13215,8
"46013A022",12.5439841583636,11402,7
"46013A032",9.40513520860533,14171,8
"46013A043",10.3308982119817,13312,8
"46013A08-",10.3303114943518,13313,8
"46013A0MV",7.1308265626611,16234,9
"46013A0PV",10.8577688722171,12814,7
"46013B000",13.8898600825356,10300,6
"46013B010",16.8501305045538,8213,5
"46013B022",8.59940468712978,14913,8
"46013B032",17.6051484255042,7759,5
"46013B043",4.29822819124006,18076,10
"46013B081",8.46549830002743,15049,9
"46013B091",13.9377839467833,10261,6
"46013C001",27.6901694724657,3780,3
"46013C012",24.702333494023,4668,3
"46013C022",19.6531023301604,6633,4
"46013C091",15.3675268198793,9155,5
"46014A001",38.8820457243024,1701,1
"46014A01-",39.1033679385954,1665,1
"46014A021",41.3927275352561,1411,1
"46014A032",40.4724849532216,1506,1
"46014A042",42.7374561988119,1252,1
"46014A053",37.9557035455744,1824,1
"46014A0MW",14.7208313888387,9644,6
"46014A0PW",9.93585237817087,13708,8
"46014A10-",20.5032524285188,6267,4
"46014A112",12.7051446550101,11270,7
"46014A181",13.8524898759823,10320,6
"46014A191",13.3774401691733,10723,6
"46014A20-",8.16034588959643,15330,9
"46014A212",19.2979108530937,6833,4
"46014A291",9.22180008004246,14346,8
"46014A30-",24.2137759711913,4839,3
"46014A312",12.5076353752338,11431,7
"46014A323",6.17008168820958,16945,10
"46014A391",8.03433683906711,15438,9
"46014A402",21.9517883912132,5637,4
"46014A413",6.42819656971519,16762,9
"46014A474",10.0466431932392,13610,8
"46014A495",10.8445042107649,12824,7
"46014A501",13.1306369150305,10933,6
"46014A51-",9.78063584607036,13844,8
"46014A522",12.8138976139946,11166,6
"46014A532",19.8248956514308,6549,4
"46014A60-",24.2380961357391,4830,3
"46014A611",15.7467939262808,8933,5
"46014A622",28.9365586213033,3473,2
"46014A632",6.59623357622244,16626,9
"46014A691",11.2388980115862,12490,7
"46014A701",24.4230148242724,4758,3
"46014A712",29.8646210447444,3273,2
"46014A723",17.0302124666833,8097,5
"46014A734",22.5714451288506,5405,3
"46014A803",7.87297941476092,15597,9
"46014A813",10.4227307526269,13225,8
"46014B00-",11.1584344832388,12563,7
"46014B01-",11.9605083881262,11869,7
"46014B09-",9.16418686253337,14393,8
"46014B0PP",14.5119198721153,9820,6
"46014B10-",9.03834069309937,14519,8
"46014B19-",8.93693199056914,14621,8
"46014B1AA",9.41431623598559,14162,8
"46014B1PA",12.0295488578185,11809,7
"46014C00-",9.88942326286301,13751,8
"46014C010",5.41801158642102,17470,10
"46014C091",11.0325987387347,12662,7
"46014C412",5.5191190496132,17408,10
"46020A001",16.667103857913,8318,5
"46020A01-",9.5807314232747,14010,8
"46020A022",13.0875660419061,10967,6
"46020A033",6.68628333727034,16563,9
"46020A044",12.0363720084863,11804,7
"46020A081",8.29930568729872,15201,9
"46020A09-",12.0365328653132,11803,7
"46020A100",7.85276167985441,15618,9
"46020A180",16.9638655579448,8145,5
"46020A215",11.6757271153531,12130,7
"46020A222",20.6481514800723,6210,4
"46020A283",9.03989218352187,14516,8
"46020A31-",19.3964598479649,6768,4
"46020A482",15.9587834370433,8794,5
"46020B001",20.9057340133321,6082,4
"46020B012",15.309814616095,9202,5
"46020B023",14.8536985038308,9543,6
"46020B062",12.4309288557205,11487,7
"46020B091",12.2625884023672,11608,7
"46020C000",12.7060782045916,11269,7
"46020C08-",16.5117623800482,8421,5
"46020C090",14.2842617985328,9980,6
"46020C11-",23.4460486058313,5112,3
"46020C182",22.8152391752116,5327,3
"46020C191",13.6580821287723,10491,6
"46020D001",10.2829763125541,13355,8
"46020D012",19.1715176118867,6899,4
"46020D022",4.87450627513878,17788,10
"46020D081",7.32938655490988,16068,9
"46020D091",6.60238890014231,16620,9
"46020D11-",12.6055395360297,11346,7
"46020D123",16.572647363834,8378,5
"46020D133",19.6310388547853,6644,4
"46020D134",18.1231505350548,7482,4
"46020E084",14.0710798814686,10151,6
"46020E093",10.1966946146712,13439,8
"4602122MQ",7.44806162112983,15986,9
"46021A001",37.4362410323226,1888,2
"46021A011",37.4348382056856,1889,2
"46021A021",50.6698529180811,598,1
"46021A031",36.3300024343147,2046,2
"46021A032",45.7689083594656,972,1
"46021A041",32.9298381720481,2614,2
"46021A052",36.8252266615872,1972,2
"46021A101",38.6858286850346,1722,1
"46021A111",32.5576852434279,2708,2
"46021A142",27.5886244225151,3806,3
"46021A152",34.5879851608751,2325,2
"46021A181",15.0394055994703,9402,6
"46021A182",10.1713310108871,13459,8
"46021A20-",10.9567961798778,12710,7
"46021A211",37.4638789302292,1886,2
"46021A232",32.6102281590263,2698,2
"46021A243",21.0431694946388,6025,4
"46021A28-",19.3470090965382,6795,4
"46021A290",9.07939323235041,14480,8
"46021A2MN",17.5780407881636,7774,5
"46021A382",8.92068267183682,14638,8
"46021A3AC",14.7725300130803,9600,6
"46021A3PB",15.9153808995578,8823,5
"46021A3QC",10.6503233313619,13029,7
"46021A401",41.8790285112875,1349,1
"46021A412",31.4037840507833,2931,2
"46021A512",35.2784086547075,2213,2
"46021A522",44.2258683809087,1124,1
"46021A533",41.9246324985783,1342,1
"46021A60-",18.1003661049123,7500,4
"46021A670",14.2441683088834,10008,6
"46021A6MA",17.1455571701796,8039,5
"46021A6PA",10.3625005457251,13281,8
"46021A701",40.0850876350634,1559,1
"46021A712",23.5542180457339,5068,3
"46021A723",31.1387211136765,2996,2
"46021A732",50.0512993963826,645,1
"46021A78-",13.3927641812195,10709,6
"46021A801",16.4679603868369,8458,5
"46021A812",27.6659119873004,3786,3
"46021A822",20.4421410139045,6290,4
"46021A831",22.3193425099406,5498,3
"46021A842",12.7544201297125,11227,6
"46021A893",8.43090559928413,15082,9
"46021A912",14.599730920303,9733,6
"46021B00-",19.5295776759548,6695,4
"46021B011",8.58382132512006,14929,8
"46021B022",10.0369520745036,13616,8
"46021B099",12.877399412029,11116,6
"46021B112",10.8501374796228,12822,7
"46021C001",20.4558030524504,6286,4
"46021C012",8.57666385112423,14941,8
"46021C023",16.0688121799969,8721,5
"46021C036",13.919082295872,10271,6
"46021C042",18.0658102146438,7518,5
"46021C055",9.09589241780212,14458,8
"46021C084",13.317487609583,10785,6
"46021C091",17.6288845626362,7744,5
"46021C101",16.3414816111283,8537,5
"46021C112",16.9562379234111,8150,5
"46021C191",11.463845032199,12318,7
"46021C20-",13.9327766807169,10266,6
"46021C282",10.8237985220288,12851,7
"46021C291",7.72802042653772,15729,9
"46021D00-",15.1551113351777,9310,5
"46021D01-",12.2709712149727,11601,7
"46021D022",11.4738673693022,12303,7
"46021D032",10.3346185997109,13307,8
"46021D091",10.0783624157399,13567,8
"46021D0PN",11.5965971432519,12189,7
"46024A00-",19.755158225644,6584,4
"46024A02-",21.3670311390115,5880,4
"46024A03-",18.9920357342662,6996,4
"46024A04-",12.8142764523055,11165,6
"46024A052",9.83539482116156,13792,8
"46024A0MA",13.2557598537459,10832,6
"46024A0PA",11.487346129318,12290,7
"46024A10-",20.8248868869613,6123,4
"46024A11-",21.3742081200898,5878,4
"46024A191",17.3989008285016,7884,5
"46024A1JN",10.4932594221981,13168,8
"46024A20-",15.5307157725937,9059,5
"46024A211",15.2053943840462,9282,5
"46024A221",16.4579567115323,8464,5
"46024A232",16.2866518629114,8573,5
"46024A241",10.8721477602941,12795,7
"46024A262",10.4059224244254,13239,8
"46024A282",9.25862872218138,14312,8
"46024A313",13.6481141169927,10502,6
"46024A411",18.1671083630993,7442,4
"46024A483",6.65583464746809,16593,9
"46024A492",11.6891041034884,12121,7
"46024B000",13.8552720486699,10318,6
"46024B010",18.8804009378605,7055,4
"46024B081",7.7908723135505,15671,9
"46024B090",9.34194040123998,14232,8
"46024B112",19.4886379338033,6719,4
"46024B161",19.7880840966637,6562,4
"46024B223",12.5282787982882,11415,7
"46024C10-",10.1994078251391,13434,8
"46024C112",6.05356119508159,17029,10
"46024C191",15.5181535284084,9071,5
"4602511MQ",8.8414111898909,14705,8
"46025A001",37.1992056083995,1916,2
"46025A012",31.3671989043486,2941,2
"46025A022",24.2132085281334,4840,3
"46025A031",24.0617890568527,4883,3
"46025A042",20.716016710899,6178,4
"46025A053",15.6323146980113,9009,5
"46025A07-",9.62352706658512,13981,8
"46025A091",9.79209527861437,13833,8
"46025A0AA",18.2621463308968,7385,4
"46025A0PA",10.3810337655457,13263,8
"46025A101",14.5309826594728,9801,6
"46025A112",14.9483902289983,9473,6
"46025A123",4.00820917057759,18206,10
"46025A134",3.87205710692457,18263,10
"46025A171",15.5804059779364,9036,5
"46025A182",10.6723332559216,13004,7
"46025A20-",12.5854688459615,11362,7
"46025A291",10.726155506386,12944,7
"46025A312",10.7757653597675,12903,7
"46025B00-",21.1281840585114,5983,4
"46025B011",35.3864591443142,2196,2
"46025B022",8.30725252552125,15193,9
"46025B072",15.6066616286176,9020,5
"46025B091",12.8226656746813,11156,6
"46025C001",17.7171630029336,7700,5
"46025C012",12.7632754378728,11218,6
"46025C022",22.4101414464733,5462,3
"46025C091",24.1378438927623,4862,3
"46025C0PN",10.4686085549397,13186,8
"46025D000",10.4135093229932,13230,8
"46025D012",11.7606787616009,12053,7
"46025D0AA",5.56634231284195,17384,10
"46025D0PA",10.2762307520625,13362,8
"5100440PQ",11.1542561606051,12567,7
"51004A00-",46.9787190824942,877,1
"51004A01-",33.4542982568933,2521,2
"51004A040",24.7974018691415,4626,3
"51004A081",17.3028945082314,7940,5
"51004A101",36.0020375179739,2087,2
"51004A112",24.5393243750637,4718,3
"51004A122",16.493876878458,8435,5
"51004A191",13.8220437285814,10350,6
"51004A201",34.0528863482205,2411,2
"51004A212",13.1795136582064,10898,6
"51004A273",31.4294297027525,2926,2
"51004A301",24.7962727427446,4627,3
"51004A312",17.7656468291632,7675,5
"51004A323",22.9108437179513,5301,3
"51004A33-",20.9910049022734,6048,4
"51004A34-",17.9899276512956,7559,5
"51004A392",31.8819530954053,2827,2
"51004B00-",25.1958547376314,4513,3
"51004B09-",13.5436241464557,10594,6
"51004C00-",17.17070416095,8021,5
"51004C01-",21.4698216639455,5841,4
"51004C09-",15.6126984459431,9018,5
"51004C1PP",14.7544235180693,9615,6
"51004D00-",16.9352293652516,8167,5
"51004D01-",19.3397919407754,6804,4
"51004D082",6.81609736800538,16456,9
"51004D0PN",16.7718052086918,8258,5
"51004D19-",18.0881896410816,7507,5
"51004E00-",16.9492057155872,8158,5
"51004E072",18.0891591335742,7505,4
"51004E0PP",13.4814552218199,10640,6
"51004E10-",12.9478792904607,11072,6
"51004E19-",8.57768245118971,14940,8
"51004F00-",17.3340796279328,7919,5
"51004F091",14.8672072936254,9532,6
"51004G00-",21.4101807520254,5856,4
"51004G0PN",11.0060700301466,12680,7
"51004H00-",21.3898964402934,5869,4
"51004H01-",19.4538275159009,6740,4
"51004H09-",22.8153785391605,5325,3
"51004J00-",43.1899238468501,1212,1
"51004J091",39.8220763381441,1591,1
"51004J0AP",37.2429956467792,1912,2
"51004J0PN",27.5624724342654,3813,3
"51004K00-",26.2146137730969,4194,3
"51004K01-",30.7267592029447,3088,2
"51004K02-",19.3678546814833,6787,4
"51004K03-",19.8863683629115,6521,4
"51004K082",10.707348987586,12964,7
"51004K091",21.8856905687539,5665,4
"51004L090",20.6342112548256,6216,4
"51004L0OP",18.2411917874922,7394,4
"51004L10-",23.076250432423,5251,3
"51004L1PN",21.8739329304929,5675,4
"51004M00-",18.1710115550742,7438,4
"51004M01-",19.5555464373676,6681,4
"51004M0PN",8.6353215361443,14876,8
"51004N00-",22.3995675150032,5466,3
"51004N09-",20.0184211945899,6463,4
"51004P00-",26.5086944582243,4110,3
"51004P09-",12.811969455892,11169,6
"51004P11-",15.9975653046522,8771,5
"51004P29-",16.4194633820252,8482,5
"51004P399",16.5644862261017,8386,5
"51004P49-",30.3051017608557,3185,2
"51004R00-",34.0844539595992,2403,2
"51004R01-",19.7007294588822,6606,4
"51004R080",31.3109749256493,2954,2
"51004R0PP",26.7317909577782,4044,3
"51004S001",17.0675834784524,8086,5
"51004S012",25.8368319696302,4326,3
"51004S090",23.8764530166301,4958,3
"51004T00-",18.294858713376,7371,4
"51004T082",20.9817667303701,6053,4
"51004T091",14.5009634985697,9829,6
"51004T10-",8.92063822128397,14639,8
"51004T19-",17.4712492381885,7839,5
"51004T28-",15.2966235221642,9212,5
"51004U00-",22.37154937726,5477,3
"51004U09-",16.1903521112219,8636,5
"51004U19-",13.9667628928328,10237,6
"51004V00-",23.926003736755,4943,3
"51004V09-",22.0542491229526,5594,3
